PlayId;Floor;PathName;PathType;EncounterName;EncounterType;EventName;PlayerChoice;DamageTaken;TurnsTaken;CharacterChosen;VictoryTF
cdfbc5f0-93cc-4a9e-90ae-c5aa0ef6e3e6;36;enemy;M;Orb Walker;encounter;NULL;NULL;7;4;IRONCLAD;true
c0f59c0b-c1cc-4ba9-afde-2b6095de0c29;46;elite;E;Reptomancer;encounter;NULL;NULL;19;6;IRONCLAD;false
c12d346d-9ca0-49af-8459-9ab0e734466f;5;event;?;Bonfire Elementals;event;Bonfire Elementals;Offered Basic;0;NULL;THE_SILENT;false
cdfbc5f0-93cc-4a9e-90ae-c5aa0ef6e3e6;46;elite;E;Reptomancer;encounter;NULL;NULL;27;6;IRONCLAD;true
cdfbc5f0-93cc-4a9e-90ae-c5aa0ef6e3e6;56;boss;BOSS;The Heart;encounter;NULL;NULL;37;7;IRONCLAD;true
ce6fd598-451d-4821-892d-674f12f5be7b;3;enemy;M;Cultist;encounter;NULL;NULL;1;3;DEFECT;false
ce6fd598-451d-4821-892d-674f12f5be7b;6;elite;E;Gremlin Nob;encounter;NULL;NULL;47;4;DEFECT;false
ce7f69d9-d54e-4e4b-b05d-56b6e6cbac23;1;enemy;M;Cultist;encounter;NULL;NULL;1;3;DEFECT;false
ce7f69d9-d54e-4e4b-b05d-56b6e6cbac23;4;enemy;M;2 Louse;encounter;NULL;NULL;0;3;DEFECT;false
ce7f69d9-d54e-4e4b-b05d-56b6e6cbac23;14;elite;E;3 Sentries;encounter;NULL;NULL;13;6;DEFECT;false
cec1ffa4-303b-4227-8260-54e292431578;2;event;?;Purifier;event;Purifier;Purged;0;NULL;DEFECT;false
cec1ffa4-303b-4227-8260-54e292431578;18;enemy;M;Shell Parasite;encounter;NULL;NULL;38;5;DEFECT;false
cec1ffa4-303b-4227-8260-54e292431578;25;enemy;M;Cultist and Chosen;encounter;NULL;NULL;6;5;DEFECT;false
cec1ffa4-303b-4227-8260-54e292431578;28;event;?;Nest;event;Nest;Stole From Cult;0;NULL;DEFECT;false
cec1ffa4-303b-4227-8260-54e292431578;31;enemy;M;Snake Plant;encounter;NULL;NULL;28;5;DEFECT;false
cec1ffa4-303b-4227-8260-54e292431578;41;elite;E;Reptomancer;encounter;NULL;NULL;52;8;DEFECT;false
cf39969d-8b2c-4450-a02f-8e25888959d6;5;enemy;M;Jaw Worm;encounter;NULL;NULL;2;5;IRONCLAD;true
cf39969d-8b2c-4450-a02f-8e25888959d6;8;event;?;Large Slime;encounter;NULL;NULL;18;5;IRONCLAD;true
cf39969d-8b2c-4450-a02f-8e25888959d6;21;enemy;M;2 Thieves;encounter;NULL;NULL;1;2;IRONCLAD;true
cf39969d-8b2c-4450-a02f-8e25888959d6;24;enemy;M;Shelled Parasite and Fungi;encounter;NULL;NULL;0;2;IRONCLAD;true
cf39969d-8b2c-4450-a02f-8e25888959d6;1;enemy;M;Small Slimes;encounter;NULL;NULL;8;5;IRONCLAD;true
cf39969d-8b2c-4450-a02f-8e25888959d6;4;enemy;M;Cultist;encounter;NULL;NULL;1;3;IRONCLAD;true
cf39969d-8b2c-4450-a02f-8e25888959d6;10;enemy;M;2 Fungi Beasts;encounter;NULL;NULL;3;4;IRONCLAD;true
cf39969d-8b2c-4450-a02f-8e25888959d6;30;event;?;Back to Basics;event;Back to Basics;Simplicity;0;NULL;IRONCLAD;true
cf39969d-8b2c-4450-a02f-8e25888959d6;33;boss;BOSS;Champ;encounter;NULL;NULL;4;8;IRONCLAD;true
cf39969d-8b2c-4450-a02f-8e25888959d6;36;event;?;3 Darklings;encounter;NULL;NULL;6;3;IRONCLAD;true
cf39969d-8b2c-4450-a02f-8e25888959d6;39;enemy;M;Maw;encounter;NULL;NULL;2;7;IRONCLAD;true
cf39969d-8b2c-4450-a02f-8e25888959d6;46;enemy;M;Writhing Mass;encounter;NULL;NULL;0;3;IRONCLAD;true
cf39969d-8b2c-4450-a02f-8e25888959d6;55;elite;E;Shield and Spear;encounter;NULL;NULL;6;1;IRONCLAD;true
c38d8f5d-9093-40fa-a22b-2763628af8eb;11;elite;E;Gremlin Nob;encounter;NULL;NULL;39;4;DEFECT;false
c38d8f5d-9093-40fa-a22b-2763628af8eb;14;enemy;M;Red Slaver;encounter;NULL;NULL;6;3;DEFECT;false
c38d8f5d-9093-40fa-a22b-2763628af8eb;24;elite;E;Slavers;encounter;NULL;NULL;8;6;DEFECT;false
c38d8f5d-9093-40fa-a22b-2763628af8eb;27;enemy;M;Snake Plant;encounter;NULL;NULL;1;6;DEFECT;false
c38d8f5d-9093-40fa-a22b-2763628af8eb;30;elite;E;Book of Stabbing;encounter;NULL;NULL;21;4;DEFECT;false
c38d8f5d-9093-40fa-a22b-2763628af8eb;37;enemy;M;Spire Growth;encounter;NULL;NULL;0;6;DEFECT;false
c38d8f5d-9093-40fa-a22b-2763628af8eb;50;boss;BOSS;Donu and Deca;encounter;NULL;NULL;0;9;DEFECT;false
c38d8f5d-9093-40fa-a22b-2763628af8eb;56;boss;BOSS;The Heart;encounter;NULL;NULL;88;8;DEFECT;false
c3ba17d0-28a9-4c9d-894f-422f20fccd69;3;event;?;Shining Light;event;Shining Light;Entered Light;21;NULL;DEFECT;false
c3ba17d0-28a9-4c9d-894f-422f20fccd69;16;boss;BOSS;Hexaghost;encounter;NULL;NULL;23;8;DEFECT;false
c3ba17d0-28a9-4c9d-894f-422f20fccd69;19;event;?;Nest;event;Nest;Stole From Cult;0;NULL;DEFECT;false
c3ba17d0-28a9-4c9d-894f-422f20fccd69;22;event;?;2 Thieves;encounter;NULL;NULL;17;4;DEFECT;false
c3ba17d0-28a9-4c9d-894f-422f20fccd69;25;event;?;Cursed Tome;event;Cursed Tome;Obtained Book;21;NULL;DEFECT;false
c3ba17d0-28a9-4c9d-894f-422f20fccd69;35;enemy;M;3 Darklings;encounter;NULL;NULL;20;4;DEFECT;false
c3ba17d0-28a9-4c9d-894f-422f20fccd69;38;event;?;Jaw Worm Horde;encounter;NULL;NULL;59;16;DEFECT;false
c3ba17d0-28a9-4c9d-894f-422f20fccd69;48;elite;E;Nemesis;encounter;NULL;NULL;5;10;DEFECT;false
c3ba17d0-28a9-4c9d-894f-422f20fccd69;51;boss;BOSS;Awakened One;encounter;NULL;NULL;27;37;DEFECT;false
cf39969d-8b2c-4450-a02f-8e25888959d6;27;event;?;Ghosts;event;Ghosts;Ignored;0;NULL;IRONCLAD;true
cf39969d-8b2c-4450-a02f-8e25888959d6;37;enemy;M;Sphere and 2 Shapes;encounter;NULL;NULL;0;3;IRONCLAD;true
cf39969d-8b2c-4450-a02f-8e25888959d6;50;boss;BOSS;Time Eater;encounter;NULL;NULL;71;11;IRONCLAD;true
cf39969d-8b2c-4450-a02f-8e25888959d6;56;boss;BOSS;The Heart;encounter;NULL;NULL;3;7;IRONCLAD;true
d0d02184-f10a-45ad-95f8-46d30f6a21ec;2;enemy;M;Jaw Worm;encounter;NULL;NULL;2;7;THE_SILENT;true
d0d02184-f10a-45ad-95f8-46d30f6a21ec;5;event;?;World of Goop;event;World of Goop;Gather Gold;11;NULL;THE_SILENT;true
d0d02184-f10a-45ad-95f8-46d30f6a21ec;12;elite;E;Gremlin Nob;encounter;NULL;NULL;0;2;THE_SILENT;true
d0d02184-f10a-45ad-95f8-46d30f6a21ec;18;enemy;M;Spheric Guardian;encounter;NULL;NULL;3;8;THE_SILENT;true
d0d02184-f10a-45ad-95f8-46d30f6a21ec;21;event;?;Cursed Tome;event;Cursed Tome;Obtained Book;21;NULL;THE_SILENT;true
d0d02184-f10a-45ad-95f8-46d30f6a21ec;28;elite;E;Gremlin Leader;encounter;NULL;NULL;8;7;THE_SILENT;true
d0d02184-f10a-45ad-95f8-46d30f6a21ec;31;enemy;M;Snake Plant;encounter;NULL;NULL;0;6;THE_SILENT;true
d0d02184-f10a-45ad-95f8-46d30f6a21ec;37;event;?;Match and Keep!;event;Match and Keep!;1 cards matched;0;NULL;THE_SILENT;true
d0d02184-f10a-45ad-95f8-46d30f6a21ec;44;elite;E;Reptomancer;encounter;NULL;NULL;27;8;THE_SILENT;true
d0d02184-f10a-45ad-95f8-46d30f6a21ec;50;boss;BOSS;Awakened One;encounter;NULL;NULL;21;19;THE_SILENT;true
d1398790-5996-4880-bd5b-8865e04b81ff;2;enemy;M;2 Louse;encounter;NULL;NULL;6;4;IRONCLAD;false
d1398790-5996-4880-bd5b-8865e04b81ff;5;event;?;Big Fish;event;Big Fish;Donut;0;NULL;IRONCLAD;false
d1398790-5996-4880-bd5b-8865e04b81ff;12;event;?;Liars Game;event;Liars Game;AGREE;0;NULL;IRONCLAD;false
c48aa38f-eac6-4c41-a5b3-1495f776ac7f;3;event;?;Lab;event;Lab;Got Potions;0;NULL;THE_SILENT;true
c48aa38f-eac6-4c41-a5b3-1495f776ac7f;13;enemy;M;2 Fungi Beasts;encounter;NULL;NULL;1;4;THE_SILENT;true
c48aa38f-eac6-4c41-a5b3-1495f776ac7f;16;boss;BOSS;Slime Boss;encounter;NULL;NULL;16;13;THE_SILENT;true
c48aa38f-eac6-4c41-a5b3-1495f776ac7f;19;enemy;M;Spheric Guardian;encounter;NULL;NULL;0;4;THE_SILENT;true
c48aa38f-eac6-4c41-a5b3-1495f776ac7f;29;enemy;M;Snake Plant;encounter;NULL;NULL;3;6;THE_SILENT;true
c48aa38f-eac6-4c41-a5b3-1495f776ac7f;39;event;?;Transient;encounter;NULL;NULL;0;6;THE_SILENT;true
c48aa38f-eac6-4c41-a5b3-1495f776ac7f;45;enemy;M;3 Darklings;encounter;NULL;NULL;0;5;THE_SILENT;true
c48aa38f-eac6-4c41-a5b3-1495f776ac7f;48;elite;E;Reptomancer;encounter;NULL;NULL;0;6;THE_SILENT;true
c48aa38f-eac6-4c41-a5b3-1495f776ac7f;55;elite;E;Shield and Spear;encounter;NULL;NULL;0;10;THE_SILENT;true
c551074f-611d-4434-b54f-7a7d81f57493;1;enemy;M;Small Slimes;encounter;NULL;NULL;4;5;THE_SILENT;false
c551074f-611d-4434-b54f-7a7d81f57493;4;event;?;Shining Light;event;Shining Light;Entered Light;18;NULL;THE_SILENT;false
c551074f-611d-4434-b54f-7a7d81f57493;7;elite;E;3 Sentries;encounter;NULL;NULL;5;6;THE_SILENT;false
c551074f-611d-4434-b54f-7a7d81f57493;14;elite;E;Gremlin Nob;encounter;NULL;NULL;0;2;THE_SILENT;false
c551074f-611d-4434-b54f-7a7d81f57493;20;enemy;M;Spheric Guardian;encounter;NULL;NULL;3;3;THE_SILENT;false
c551074f-611d-4434-b54f-7a7d81f57493;23;elite;E;Slavers;encounter;NULL;NULL;6;6;THE_SILENT;false
c551074f-611d-4434-b54f-7a7d81f57493;33;boss;BOSS;Champ;encounter;NULL;NULL;16;11;THE_SILENT;false
c551074f-611d-4434-b54f-7a7d81f57493;36;enemy;M;Orb Walker;encounter;NULL;NULL;0;4;THE_SILENT;false
c551074f-611d-4434-b54f-7a7d81f57493;39;enemy;M;Sphere and 2 Shapes;encounter;NULL;NULL;0;5;THE_SILENT;false
c551074f-611d-4434-b54f-7a7d81f57493;46;event;?;SensoryStone;event;SensoryStone;Memory 1;0;NULL;THE_SILENT;false
c5594f15-a932-480b-a00f-a33f1467fef8;1;enemy;M;Small Slimes;encounter;NULL;NULL;0;4;THE_SILENT;true
c5594f15-a932-480b-a00f-a33f1467fef8;4;enemy;M;2 Louse;encounter;NULL;NULL;0;2;THE_SILENT;true
c5594f15-a932-480b-a00f-a33f1467fef8;11;enemy;M;Jaw Worm;encounter;NULL;NULL;2;7;THE_SILENT;true
c5594f15-a932-480b-a00f-a33f1467fef8;14;enemy;M;Looter;encounter;NULL;NULL;0;3;THE_SILENT;true
c5594f15-a932-480b-a00f-a33f1467fef8;20;enemy;M;Snake Plant;encounter;NULL;NULL;11;7;THE_SILENT;true
c5594f15-a932-480b-a00f-a33f1467fef8;24;enemy;M;Chosen and Byrds;encounter;NULL;NULL;0;5;THE_SILENT;true
d0d02184-f10a-45ad-95f8-46d30f6a21ec;3;enemy;M;Small Slimes;encounter;NULL;NULL;1;5;THE_SILENT;true
d0d02184-f10a-45ad-95f8-46d30f6a21ec;16;boss;BOSS;The Guardian;encounter;NULL;NULL;29;14;THE_SILENT;true
d0d02184-f10a-45ad-95f8-46d30f6a21ec;19;event;?;Nest;event;Nest;Joined the Cult;6;NULL;THE_SILENT;true
d0d02184-f10a-45ad-95f8-46d30f6a21ec;22;event;?;The Library;event;The Library;Read;0;NULL;THE_SILENT;true
d0d02184-f10a-45ad-95f8-46d30f6a21ec;25;elite;E;Book of Stabbing;encounter;NULL;NULL;19;8;THE_SILENT;true
d0d02184-f10a-45ad-95f8-46d30f6a21ec;35;enemy;M;3 Shapes;encounter;NULL;NULL;0;5;THE_SILENT;true
d0d02184-f10a-45ad-95f8-46d30f6a21ec;38;enemy;M;3 Darklings;encounter;NULL;NULL;7;4;THE_SILENT;true
d0d02184-f10a-45ad-95f8-46d30f6a21ec;51;boss;BOSS;Donu and Deca;encounter;NULL;NULL;15;8;THE_SILENT;true
d1398790-5996-4880-bd5b-8865e04b81ff;1;enemy;M;Jaw Worm;encounter;NULL;NULL;4;4;IRONCLAD;false
d1398790-5996-4880-bd5b-8865e04b81ff;8;elite;E;3 Sentries;encounter;NULL;NULL;14;10;IRONCLAD;false
d1398790-5996-4880-bd5b-8865e04b81ff;14;event;?;Lagavulin Event;encounter;Dead Adventurer;Searched '3' times;35;5;IRONCLAD;false
d2300357-80e6-408e-8b9e-37b6fe7b2fee;5;enemy;M;Jaw Worm;encounter;NULL;NULL;7;2;IRONCLAD;true
d2300357-80e6-408e-8b9e-37b6fe7b2fee;12;enemy;M;Exordium Thugs;encounter;NULL;NULL;4;3;IRONCLAD;true
d2300357-80e6-408e-8b9e-37b6fe7b2fee;18;enemy;M;Shell Parasite;encounter;NULL;NULL;9;5;IRONCLAD;true
d2300357-80e6-408e-8b9e-37b6fe7b2fee;25;enemy;M;Shelled Parasite and Fungi;encounter;NULL;NULL;6;2;IRONCLAD;true
d2300357-80e6-408e-8b9e-37b6fe7b2fee;31;event;?;Cultist and Chosen;encounter;NULL;NULL;0;7;IRONCLAD;true
d2300357-80e6-408e-8b9e-37b6fe7b2fee;41;elite;E;Giant Head;encounter;NULL;NULL;6;8;IRONCLAD;true
d2300357-80e6-408e-8b9e-37b6fe7b2fee;47;event;?;Falling;event;Falling;Removed Attack;0;NULL;IRONCLAD;true
d2300357-80e6-408e-8b9e-37b6fe7b2fee;50;boss;BOSS;Donu and Deca;encounter;NULL;NULL;6;6;IRONCLAD;true
d2573274-b21d-4001-8392-902e4374865a;8;enemy;M;Gremlin Gang;encounter;NULL;NULL;15;6;THE_SILENT;false
d2573274-b21d-4001-8392-902e4374865a;11;enemy;M;Exordium Wildlife;encounter;NULL;NULL;6;8;THE_SILENT;false
c5594f15-a932-480b-a00f-a33f1467fef8;27;elite;E;Book of Stabbing;encounter;NULL;NULL;15;7;THE_SILENT;true
c5594f15-a932-480b-a00f-a33f1467fef8;30;event;?;Ghosts;event;Ghosts;Became a Ghost;0;NULL;THE_SILENT;true
c5594f15-a932-480b-a00f-a33f1467fef8;33;boss;BOSS;Champ;encounter;NULL;NULL;6;16;THE_SILENT;true
c5594f15-a932-480b-a00f-a33f1467fef8;40;elite;E;Reptomancer;encounter;NULL;NULL;0;7;THE_SILENT;true
c5594f15-a932-480b-a00f-a33f1467fef8;46;elite;E;Nemesis;encounter;NULL;NULL;0;7;THE_SILENT;true
c5594f15-a932-480b-a00f-a33f1467fef8;56;boss;BOSS;The Heart;encounter;NULL;NULL;18;8;THE_SILENT;true
c5b16402-35d9-43d4-bc89-6cf4f63d7fc7;1;enemy;M;Jaw Worm;encounter;NULL;NULL;2;3;DEFECT;false
c5b16402-35d9-43d4-bc89-6cf4f63d7fc7;8;elite;E;Lagavulin;encounter;NULL;NULL;15;6;DEFECT;false
c5b16402-35d9-43d4-bc89-6cf4f63d7fc7;14;enemy;M;Small Slimes;encounter;NULL;NULL;0;2;DEFECT;false
c5b16402-35d9-43d4-bc89-6cf4f63d7fc7;30;enemy;M;Centurion and Healer;encounter;NULL;NULL;0;6;DEFECT;false
c5b16402-35d9-43d4-bc89-6cf4f63d7fc7;33;boss;BOSS;Collector;encounter;NULL;NULL;0;9;DEFECT;false
c5b16402-35d9-43d4-bc89-6cf4f63d7fc7;40;elite;E;Nemesis;encounter;NULL;NULL;83;6;DEFECT;false
d2300357-80e6-408e-8b9e-37b6fe7b2fee;3;enemy;M;Cultist;encounter;NULL;NULL;7;4;IRONCLAD;true
d2300357-80e6-408e-8b9e-37b6fe7b2fee;6;elite;E;Lagavulin;encounter;NULL;NULL;49;7;IRONCLAD;true
d2300357-80e6-408e-8b9e-37b6fe7b2fee;16;boss;BOSS;Hexaghost;encounter;NULL;NULL;5;8;IRONCLAD;true
d2300357-80e6-408e-8b9e-37b6fe7b2fee;19;event;?;2 Thieves;encounter;NULL;NULL;14;3;IRONCLAD;true
d2300357-80e6-408e-8b9e-37b6fe7b2fee;35;enemy;M;Orb Walker;encounter;NULL;NULL;0;3;IRONCLAD;true
d2300357-80e6-408e-8b9e-37b6fe7b2fee;38;event;?;3 Darklings;encounter;NULL;NULL;25;5;IRONCLAD;true
d2300357-80e6-408e-8b9e-37b6fe7b2fee;48;event;?;Mind Bloom Boss Battle;encounter;MindBloom;Fight;0;8;IRONCLAD;true
d2300357-80e6-408e-8b9e-37b6fe7b2fee;51;boss;BOSS;Time Eater;encounter;NULL;NULL;24;10;IRONCLAD;true
d2573274-b21d-4001-8392-902e4374865a;2;enemy;M;Jaw Worm;encounter;NULL;NULL;5;6;THE_SILENT;false
d2573274-b21d-4001-8392-902e4374865a;12;elite;E;Gremlin Nob;encounter;NULL;NULL;31;4;THE_SILENT;false
d2c25796-9fa1-43b3-bfe9-840cb21099e2;2;event;?;Liars Game;event;Liars Game;AGREE;0;NULL;DEFECT;false
d2c25796-9fa1-43b3-bfe9-840cb21099e2;5;event;?;Golden Idol;event;Golden Idol;Lose Max HP;0;NULL;DEFECT;false
d2c25796-9fa1-43b3-bfe9-840cb21099e2;18;enemy;M;Spheric Guardian;encounter;NULL;NULL;6;4;DEFECT;false
d2c25796-9fa1-43b3-bfe9-840cb21099e2;21;event;?;Nest;event;Nest;Stole From Cult;0;NULL;DEFECT;false
d2c25796-9fa1-43b3-bfe9-840cb21099e2;24;elite;E;Gremlin Leader;encounter;NULL;NULL;13;5;DEFECT;false
d2c25796-9fa1-43b3-bfe9-840cb21099e2;31;enemy;M;Cultist and Chosen;encounter;NULL;NULL;2;5;DEFECT;false
c6a817b2-f311-4417-a1ef-1bb838fa8515;5;enemy;M;2 Louse;encounter;NULL;NULL;0;2;THE_SILENT;false
c6a817b2-f311-4417-a1ef-1bb838fa8515;18;enemy;M;2 Thieves;encounter;NULL;NULL;9;4;THE_SILENT;false
c6a817b2-f311-4417-a1ef-1bb838fa8515;21;enemy;M;Cultist and Chosen;encounter;NULL;NULL;32;7;THE_SILENT;false
c6a817b2-f311-4417-a1ef-1bb838fa8515;24;elite;E;Slavers;encounter;NULL;NULL;21;8;THE_SILENT;false
c6a817b2-f311-4417-a1ef-1bb838fa8515;37;event;?;3 Darklings;encounter;NULL;NULL;0;5;THE_SILENT;false
c70e75e3-a6de-430e-8e37-6a774ae2a749;11;enemy;M;3 Louse;encounter;NULL;NULL;12;3;DEFECT;false
c70e75e3-a6de-430e-8e37-6a774ae2a749;18;enemy;M;Shell Parasite;encounter;NULL;NULL;2;3;DEFECT;false
c70e75e3-a6de-430e-8e37-6a774ae2a749;21;event;?;Addict;event;Addict;Stole Relic;0;NULL;DEFECT;false
c70e75e3-a6de-430e-8e37-6a774ae2a749;24;event;?;Colosseum Slavers;encounter;Colosseum;Fled From Nobs;12;4;DEFECT;false
c70e75e3-a6de-430e-8e37-6a774ae2a749;24;event;?;Colosseum Slavers;encounter;Colosseum;Fight;12;4;DEFECT;false
c72cf2ca-b993-4c9e-82c2-1f11eba66a41;1;enemy;M;2 Louse;encounter;NULL;NULL;16;5;IRONCLAD;false
c72cf2ca-b993-4c9e-82c2-1f11eba66a41;8;event;?;World of Goop;event;World of Goop;Gather Gold;11;NULL;IRONCLAD;false
c72cf2ca-b993-4c9e-82c2-1f11eba66a41;11;enemy;M;3 Louse;encounter;NULL;NULL;0;1;IRONCLAD;false
c72cf2ca-b993-4c9e-82c2-1f11eba66a41;14;enemy;M;Gremlin Gang;encounter;NULL;NULL;0;1;IRONCLAD;false
c72cf2ca-b993-4c9e-82c2-1f11eba66a41;27;elite;E;Gremlin Leader;encounter;NULL;NULL;6;5;IRONCLAD;false
c72cf2ca-b993-4c9e-82c2-1f11eba66a41;30;enemy;M;Snake Plant;encounter;NULL;NULL;18;4;IRONCLAD;false
c72cf2ca-b993-4c9e-82c2-1f11eba66a41;33;boss;BOSS;Automaton;encounter;NULL;NULL;63;8;IRONCLAD;false
c72cf2ca-b993-4c9e-82c2-1f11eba66a41;37;event;?;Writhing Mass;encounter;NULL;NULL;9;6;IRONCLAD;false
c72cf2ca-b993-4c9e-82c2-1f11eba66a41;40;elite;E;Reptomancer;encounter;NULL;NULL;44;5;IRONCLAD;false
c72cf2ca-b993-4c9e-82c2-1f11eba66a41;46;enemy;M;Sphere and 2 Shapes;encounter;NULL;NULL;9;9;IRONCLAD;false
d2c25796-9fa1-43b3-bfe9-840cb21099e2;1;enemy;M;Jaw Worm;encounter;NULL;NULL;7;4;DEFECT;false
d2c25796-9fa1-43b3-bfe9-840cb21099e2;11;enemy;M;Small Slimes;encounter;NULL;NULL;5;3;DEFECT;false
d2c25796-9fa1-43b3-bfe9-840cb21099e2;14;enemy;M;2 Fungi Beasts;encounter;NULL;NULL;5;4;DEFECT;false
d2c25796-9fa1-43b3-bfe9-840cb21099e2;20;event;?;Vampires;event;Vampires;Ignored;0;NULL;DEFECT;false
d2c25796-9fa1-43b3-bfe9-840cb21099e2;30;event;?;Snake Plant;encounter;NULL;NULL;12;4;DEFECT;false
d2c25796-9fa1-43b3-bfe9-840cb21099e2;33;boss;BOSS;Automaton;encounter;NULL;NULL;44;8;DEFECT;false
d3afe392-4f7b-4538-96be-314d5612890f;2;event;?;Shining Light;event;Shining Light;Entered Light;23;NULL;IRONCLAD;false
d3afe392-4f7b-4538-96be-314d5612890f;5;event;?;Golden Wing;event;Golden Wing;Ignored;0;NULL;IRONCLAD;false
d3afe392-4f7b-4538-96be-314d5612890f;8;elite;E;Lagavulin;encounter;NULL;NULL;32;6;IRONCLAD;false
d3afe392-4f7b-4538-96be-314d5612890f;18;enemy;M;3 Byrds;encounter;NULL;NULL;37;6;IRONCLAD;false
d3afe392-4f7b-4538-96be-314d5612890f;21;enemy;M;Spheric Guardian;encounter;NULL;NULL;27;6;IRONCLAD;false
d3afe392-4f7b-4538-96be-314d5612890f;24;elite;E;Slavers;encounter;NULL;NULL;55;4;IRONCLAD;false
d3bf48ec-e061-415d-b1dc-604af5686ad4;13;elite;E;Lagavulin;encounter;NULL;NULL;8;5;IRONCLAD;false
d3bf48ec-e061-415d-b1dc-604af5686ad4;16;boss;BOSS;The Guardian;encounter;NULL;NULL;29;12;IRONCLAD;false
d3bf48ec-e061-415d-b1dc-604af5686ad4;19;event;?;Back to Basics;event;Back to Basics;Elegance;0;NULL;IRONCLAD;false
d3bf48ec-e061-415d-b1dc-604af5686ad4;22;event;?;Masked Bandits;encounter;Masked Bandits;Fought Bandits;17;6;IRONCLAD;false
d3bf48ec-e061-415d-b1dc-604af5686ad4;29;elite;E;Slavers;encounter;NULL;NULL;59;6;IRONCLAD;false
c793a969-04ce-4530-b21b-cdeb0608bda9;3;enemy;M;2 Louse;encounter;NULL;NULL;0;4;DEFECT;false
c793a969-04ce-4530-b21b-cdeb0608bda9;16;boss;BOSS;Slime Boss;encounter;NULL;NULL;28;11;DEFECT;false
c793a969-04ce-4530-b21b-cdeb0608bda9;19;event;?;Lab;event;Lab;Got Potions;0;NULL;DEFECT;false
c793a969-04ce-4530-b21b-cdeb0608bda9;22;event;?;Back to Basics;event;Back to Basics;Elegance;0;NULL;DEFECT;false
c793a969-04ce-4530-b21b-cdeb0608bda9;35;enemy;M;3 Darklings;encounter;NULL;NULL;60;8;DEFECT;false
c793a969-04ce-4530-b21b-cdeb0608bda9;38;event;?;Mysterious Sphere;event;Mysterious Sphere;Ignored;0;NULL;DEFECT;false
c793a969-04ce-4530-b21b-cdeb0608bda9;45;enemy;M;3 Shapes;encounter;NULL;NULL;0;4;DEFECT;false
c83c94c7-a074-4447-8406-9d2687a8ce25;1;enemy;M;Jaw Worm;encounter;NULL;NULL;9;4;IRONCLAD;false
c83c94c7-a074-4447-8406-9d2687a8ce25;11;enemy;M;Exordium Thugs;encounter;NULL;NULL;26;7;IRONCLAD;false
c83c94c7-a074-4447-8406-9d2687a8ce25;14;enemy;M;Exordium Wildlife;encounter;NULL;NULL;1;6;IRONCLAD;false
c83c94c7-a074-4447-8406-9d2687a8ce25;24;elite;E;Slavers;encounter;NULL;NULL;23;5;IRONCLAD;false
c83c94c7-a074-4447-8406-9d2687a8ce25;30;event;?;Knowing Skull;event;Knowing Skull;GOLD GOLD GOLD GOLD GOLD ;54;NULL;IRONCLAD;false
c83c94c7-a074-4447-8406-9d2687a8ce25;33;boss;BOSS;Collector;encounter;NULL;NULL;49;11;IRONCLAD;false
c83c94c7-a074-4447-8406-9d2687a8ce25;40;elite;E;Nemesis;encounter;NULL;NULL;14;9;IRONCLAD;false
d3afe392-4f7b-4538-96be-314d5612890f;6;elite;E;Gremlin Nob;encounter;NULL;NULL;34;5;IRONCLAD;false
d3afe392-4f7b-4538-96be-314d5612890f;12;enemy;M;Cultist;encounter;NULL;NULL;1;4;IRONCLAD;false
d3bf48ec-e061-415d-b1dc-604af5686ad4;1;enemy;M;Cultist;encounter;NULL;NULL;7;4;IRONCLAD;false
d3bf48ec-e061-415d-b1dc-604af5686ad4;4;event;?;Small Slimes;encounter;NULL;NULL;11;2;IRONCLAD;false
d3bf48ec-e061-415d-b1dc-604af5686ad4;7;enemy;M;Large Slime;encounter;NULL;NULL;7;5;IRONCLAD;false
d3bf48ec-e061-415d-b1dc-604af5686ad4;10;elite;E;Gremlin Nob;encounter;NULL;NULL;0;3;IRONCLAD;false
d3bf48ec-e061-415d-b1dc-604af5686ad4;20;event;?;Vampires;event;Vampires;Ignored;0;NULL;IRONCLAD;false
c8578549-c479-434d-8cd1-8ed4de581c44;3;enemy;M;Jaw Worm;encounter;NULL;NULL;3;8;THE_SILENT;false
c8578549-c479-434d-8cd1-8ed4de581c44;6;elite;E;Gremlin Nob;encounter;NULL;NULL;34;3;THE_SILENT;false
c85c0c25-a5d2-45cf-ba59-2d02e19abbdb;3;enemy;M;Jaw Worm;encounter;NULL;NULL;7;5;IRONCLAD;false
c85c0c25-a5d2-45cf-ba59-2d02e19abbdb;6;elite;E;Gremlin Nob;encounter;NULL;NULL;20;4;IRONCLAD;false
c85c0c25-a5d2-45cf-ba59-2d02e19abbdb;13;elite;E;3 Sentries;encounter;NULL;NULL;9;7;IRONCLAD;false
c85c0c25-a5d2-45cf-ba59-2d02e19abbdb;16;boss;BOSS;The Guardian;encounter;NULL;NULL;24;12;IRONCLAD;false
c85c0c25-a5d2-45cf-ba59-2d02e19abbdb;19;event;?;Addict;event;Addict;Obtained Relic;0;NULL;IRONCLAD;false
c85c0c25-a5d2-45cf-ba59-2d02e19abbdb;22;event;?;Purifier;event;Purifier;Purged;0;NULL;IRONCLAD;false
c85c0c25-a5d2-45cf-ba59-2d02e19abbdb;29;elite;E;Slavers;encounter;NULL;NULL;44;5;IRONCLAD;false
